pair_id,condition,block_n,object,object_selected,score,rt
p051-p207,random_associations,3,diamond_grey,diamond_red,0,9416.70000000298
p051-p207,random_associations,3,cross_pink,cross_pink,1,13878.799999997
p051-p207,random_associations,3,hexagon_yellow,hexagon_yellow,1,2199.89999999106
p051-p207,random_associations,3,hexagon_red,hexagon_red,1,9031.29999999702
p051-p207,random_associations,3,diamond_pink,diamond_pink,1,3530.79999999702
p051-p207,random_associations,3,cross_red,cross_red,1,7961.5
p051-p207,random_associations,3,cross_yellow,cross_yellow,1,3136.70000000298
p051-p207,random_associations,3,diamond_grey,diamond_grey,1,3129.29999999702
p051-p207,random_associations,3,diamond_red,diamond_red,1,22316.400000006
p051-p207,random_associations,3,hexagon_grey,hexagon_grey,1,2271
p051-p207,random_associations,3,cross_pink,cross_red,0,8510.60000000894
p051-p207,random_associations,3,diamond_yellow,diamond_yellow,1,2079.10000000894
p051-p207,random_associations,3,cross_red,cross_red,1,3985.70000000298
p051-p207,random_associations,3,diamond_pink,diamond_pink,1,4167.60000000894
p051-p207,random_associations,3,diamond_yellow,diamond_yellow,1,2064.30000001192
p051-p207,random_associations,3,diamond_grey,diamond_grey,1,4581.89999999106
p052-p192,random_associations,2,splat_red,splat_grey,0,10749.400000006
p052-p192,random_associations,2,splat_yellow,splat_grey,0,3817.5
p052-p192,random_associations,2,splat_pink,splat_red,0,6758.59999999404
p052-p192,random_associations,2,splat_grey,splat_red,0,5066.5
p052-p192,random_associations,2,splat_yellow,splat_yellow,1,3639.29999999702
p052-p192,random_associations,2,splat_pink,splat_red,0,2663.90000000596
p052-p192,random_associations,2,splat_grey,splat_grey,1,6016
p052-p192,random_associations,2,splat_red,splat_red,1,5196.79999999702
p052-p192,random_associations,2,splat_yellow,splat_yellow,1,2465.5
p052-p192,random_associations,2,splat_pink,splat_red,0,5886.09999999404
p052-p192,random_associations,2,splat_grey,splat_grey,1,3269.89999999106
p052-p192,random_associations,2,splat_red,splat_red,1,2947.29999999702
p052-p192,random_associations,2,splat_yellow,splat_yellow,1,2774.29999999702
p052-p192,random_associations,2,splat_red,splat_red,1,2877.5
p052-p192,random_associations,2,splat_pink,splat_pink,1,2920.60000000894
p052-p192,random_associations,2,splat_grey,splat_grey,1,3148.90000000596
p052-p192,random_associations,3,pentagon_pink,pentagon_red,0,2383.29999999702
p052-p192,random_associations,3,circle_yellow,circle_yellow,1,3051
p052-p192,random_associations,3,diamond_red,diamond_red,1,2367.79999999702
p052-p192,random_associations,3,diamond_grey,diamond_grey,1,2598.60000000894
p052-p192,random_associations,3,circle_yellow,circle_yellow,1,2370.70000000298
p052-p192,random_associations,3,circle_grey,circle_grey,1,2341.29999999702
p052-p192,random_associations,3,pentagon_pink,pentagon_pink,1,3778.90000000596
p052-p192,random_associations,3,star_red,star_red,1,3778.70000000298
p052-p192,random_associations,3,circle_red,circle_red,1,3133
p052-p192,random_associations,3,pentagon_grey,pentagon_grey,1,4817.10000000894
p052-p192,random_associations,3,star_pink,star_pink,1,3184.20000000298
p052-p192,random_associations,3,star_yellow,star_yellow,1,3892.29999999702
p052-p192,random_associations,3,star_grey,star_grey,1,2926.90000000596
p052-p192,random_associations,3,circle_red,circle_red,1,2398.60000000894
p052-p192,random_associations,3,pentagon_pink,pentagon_pink,1,2787.90000000596
p052-p192,random_associations,3,pentagon_yellow,pentagon_yellow,1,2356.29999999702
p053-p201,fixed_associations,2,splat_pink,splat_pink,1,5506.90000009537
p053-p201,fixed_associations,2,splat_grey,splat_yellow,0,7026.79999995232
p053-p201,fixed_associations,2,splat_yellow,splat_yellow,1,1776.89999985695
p053-p201,fixed_associations,2,splat_red,splat_yellow,0,4196.5
p053-p201,fixed_associations,2,splat_pink,splat_red,0,1548.59999990463
p053-p201,fixed_associations,2,splat_red,splat_red,1,1586.30000019073
p053-p201,fixed_associations,2,splat_grey,splat_yellow,0,1222.90000009537
p053-p201,fixed_associations,2,splat_yellow,splat_grey,0,4041.89999985695
p053-p201,fixed_associations,2,splat_yellow,splat_red,0,2687.79999995232
p053-p201,fixed_associations,2,splat_pink,splat_pink,1,3974.29999995232
p053-p201,fixed_associations,2,splat_red,splat_red,1,2327.60000014305
p053-p201,fixed_associations,2,splat_grey,splat_grey,1,1393
p053-p201,fixed_associations,2,splat_yellow,splat_pink,0,3356.70000004768
p053-p201,fixed_associations,2,splat_grey,splat_grey,1,1464.5
p053-p201,fixed_associations,2,splat_pink,splat_pink,1,2653.5
p053-p201,fixed_associations,2,splat_red,splat_red,1,1783.69999980927
p053-p201,fixed_associations,3,pentagon_pink,pentagon_red,0,3774.09999990463
p053-p201,fixed_associations,3,diamond_red,diamond_red,1,3144.10000014305
p053-p201,fixed_associations,3,diamond_grey,diamond_grey,1,2129.89999985695
p053-p201,fixed_associations,3,square_yellow,square_pink,0,2198.10000014305
p053-p201,fixed_associations,3,square_grey,square_pink,0,3062.20000004768
p053-p201,fixed_associations,3,diamond_pink,diamond_pink,1,1624.20000004768
p053-p201,fixed_associations,3,star_yellow,star_yellow,1,1604.29999995232
p053-p201,fixed_associations,3,diamond_red,diamond_yellow,0,1795.39999985695
p053-p201,fixed_associations,3,diamond_grey,diamond_red,0,4342.10000014305
p053-p201,fixed_associations,3,pentagon_yellow,pentagon_yellow,1,1885.5
p053-p201,fixed_associations,3,diamond_red,diamond_grey,0,1883.60000014305
p053-p201,fixed_associations,3,star_pink,star_pink,1,1571.5
p053-p201,fixed_associations,3,pentagon_yellow,pentagon_red,0,2960.79999995232
p053-p201,fixed_associations,3,star_pink,star_pink,1,1554.29999995232
p053-p201,fixed_associations,3,square_grey,square_pink,0,2295
p053-p201,fixed_associations,3,diamond_red,diamond_grey,0,1678
p054-p138,random_associations,2,splat_grey,splat_grey,1,10693
p054-p138,random_associations,2,splat_yellow,splat_yellow,1,7355.20000004768
p054-p138,random_associations,2,splat_pink,splat_red,0,3326.39999997616
p054-p138,random_associations,2,splat_red,splat_pink,0,3851.39999997616
p054-p138,random_associations,2,splat_grey,splat_grey,1,2313.5
p054-p138,random_associations,2,splat_pink,splat_grey,0,2041.10000002384
p054-p138,random_associations,2,splat_red,splat_yellow,0,3147.69999992847
p054-p138,random_associations,2,splat_yellow,splat_yellow,1,2420.40000009537
p054-p138,random_associations,2,splat_yellow,splat_yellow,1,3402.40000009537
p054-p138,random_associations,2,splat_red,splat_grey,0,2142.89999997616
p054-p138,random_associations,2,splat_pink,splat_grey,0,3925.10000002384
p054-p138,random_associations,2,splat_grey,splat_grey,1,3924.89999997616
p054-p138,random_associations,2,splat_pink,splat_yellow,0,2058.19999992847
p054-p138,random_associations,2,splat_red,splat_yellow,0,1927.89999997616
p054-p138,random_associations,2,splat_yellow,splat_yellow,1,2516.59999990463
p054-p138,random_associations,2,splat_grey,splat_grey,1,3615.60000002384
p054-p138,random_associations,3,star_grey,star_grey,1,3154.39999997616
p054-p138,random_associations,3,star_yellow,star_yellow,1,2873.89999997616
p054-p138,random_associations,3,star_pink,star_yellow,0,2857.69999992847
p054-p138,random_associations,3,cross_red,cross_grey,0,1312.5
p054-p138,random_associations,3,star_red,star_yellow,0,2087.29999995232
p054-p138,random_associations,3,diamond_yellow,diamond_red,0,2193.30000007153
p054-p138,random_associations,3,square_grey,square_grey,1,2882.60000002384
p054-p138,random_associations,3,diamond_pink,diamond_red,0,2970
p054-p138,random_associations,3,diamond_red,diamond_red,1,4218.70000004768
p054-p138,random_associations,3,diamond_yellow,diamond_red,0,6327.79999995232
p054-p138,random_associations,3,star_grey,star_red,0,2842.60000002384
p054-p138,random_associations,3,cross_pink,cross_red,0,3987.70000004768
p054-p138,random_associations,3,square_pink,square_pink,1,2870
p054-p138,random_associations,3,diamond_red,diamond_grey,0,2116.10000002384
p054-p138,random_associations,3,diamond_grey,diamond_yellow,0,1241
p054-p138,random_associations,3,cross_yellow,cross_yellow,1,4125.70000004768
p007-p055,random_associations,2,splat_red,splat_grey,0,5154.79999998212
p007-p055,random_associations,2,splat_pink,splat_yellow,0,1726.59999999404
p007-p055,random_associations,2,splat_grey,splat_yellow,0,1605.90000000596
p007-p055,random_associations,2,splat_yellow,splat_yellow,1,2584.89999997616
p007-p055,random_associations,2,splat_pink,splat_red,0,1687.40000000596
p007-p055,random_associations,2,splat_red,splat_yellow,0,1153.90000000596
p007-p055,random_associations,2,splat_grey,splat_grey,1,1029.5
p007-p055,random_associations,2,splat_yellow,splat_pink,0,924.5
p007-p055,random_associations,2,splat_yellow,splat_yellow,1,892.800000011921
p007-p055,random_associations,2,splat_pink,splat_pink,1,898.5
p007-p055,random_associations,2,splat_red,splat_red,1,1274.30000001192
p007-p055,random_associations,2,splat_grey,splat_grey,1,791.5
p007-p055,random_associations,2,splat_red,splat_red,1,913.199999988079
p007-p055,random_associations,2,splat_grey,splat_yellow,0,1965.19999998808
p007-p055,random_associations,2,splat_pink,splat_pink,1,871.700000017881
p007-p055,random_associations,2,splat_yellow,splat_red,0,1014.90000000596
p007-p055,random_associations,3,circle_pink,circle_red,0,3766.59999999404
p007-p055,random_associations,3,hexagon_grey,hexagon_yellow,0,2104
p007-p055,random_associations,3,circle_red,circle_yellow,0,1864.79999998212
p007-p055,random_associations,3,circle_yellow,circle_grey,0,1518.59999999404
p007-p055,random_associations,3,hexagon_grey,hexagon_pink,0,1245.09999999404
p007-p055,random_associations,3,circle_yellow,circle_yellow,1,1587.09999999404
p007-p055,random_associations,3,square_pink,square_pink,1,1263.90000000596
p007-p055,random_associations,3,hexagon_red,hexagon_pink,0,1268.09999999404
p007-p055,random_associations,3,circle_grey,circle_grey,1,1221.59999999404
p007-p055,random_associations,3,square_yellow,square_yellow,1,1115.40000000596
p007-p055,random_associations,3,circle_pink,circle_red,0,1030.59999999404
p007-p055,random_associations,3,square_red,square_pink,0,1924.09999999404
p007-p055,random_associations,3,cross_yellow,cross_pink,0,757
p007-p055,random_associations,3,square_red,square_grey,0,3657.20000001788
p007-p055,random_associations,3,square_pink,square_pink,1,958.40000000596
p007-p055,random_associations,3,square_grey,square_grey,1,1105
p056-p168,random_associations,2,splat_grey,splat_yellow,0,21918.3999998569
p056-p168,random_associations,2,splat_yellow,splat_yellow,1,24064.8000001907
p056-p168,random_associations,2,splat_red,splat_red,1,11734.7000000477
p056-p168,random_associations,2,splat_pink,splat_pink,1,3107.79999995232
p056-p168,random_associations,2,splat_grey,splat_yellow,0,8251.5
p056-p168,random_associations,2,splat_pink,splat_grey,0,1191.20000004768
p056-p168,random_associations,2,splat_yellow,splat_pink,0,1833.70000004768
p056-p168,random_associations,2,splat_red,splat_red,1,1516.10000014305
p056-p168,random_associations,2,splat_red,splat_yellow,0,4051.60000014305
p056-p168,random_associations,2,splat_yellow,splat_red,0,1772
p056-p168,random_associations,2,splat_pink,splat_grey,0,952
p056-p168,random_associations,2,splat_grey,splat_grey,1,1276.40000009537
p056-p168,random_associations,2,splat_red,splat_yellow,0,1776
p056-p168,random_associations,2,splat_grey,splat_grey,1,1389.60000014305
p056-p168,random_associations,2,splat_pink,splat_grey,0,1174.29999995232
p056-p168,random_associations,2,splat_yellow,splat_pink,0,1050.5
p056-p168,random_associations,3,circle_grey,circle_yellow,0,891.900000095367
p056-p168,random_associations,3,circle_yellow,circle_red,0,4525.40000009537
p056-p168,random_associations,3,pentagon_red,pentagon_pink,0,2595.20000004768
p056-p168,random_associations,3,pentagon_pink,pentagon_grey,0,1505.60000014305
p056-p168,random_associations,3,cross_grey,cross_pink,0,815.400000095367
p056-p168,random_associations,3,circle_pink,circle_grey,0,9886.5
p056-p168,random_associations,3,star_yellow,star_yellow,1,1909.09999990463
p056-p168,random_associations,3,star_red,star_pink,0,1468.29999995232
p056-p168,random_associations,3,pentagon_pink,pentagon_pink,1,1669.20000004768
p056-p168,random_associations,3,circle_red,circle_red,1,938.79999995231606
p056-p168,random_associations,3,star_yellow,star_red,0,880.79999995231606
p056-p168,random_associations,3,star_grey,star_red,0,1044.29999995232
p056-p168,random_associations,3,pentagon_yellow,pentagon_yellow,1,1235.40000009537
p056-p168,random_associations,3,circle_red,circle_grey,0,1011.89999985695
p056-p168,random_associations,3,cross_grey,cross_pink,0,722.899999856949
p056-p168,random_associations,3,pentagon_pink,pentagon_red,0,669.79999995231606
p057-p106,random_associations,2,splat_grey,splat_grey,1,5512.29999995232
p057-p106,random_associations,2,splat_yellow,splat_grey,0,3120
p057-p106,random_associations,2,splat_pink,splat_pink,1,2136.40000009537
p057-p106,random_associations,2,splat_red,splat_red,1,1370.79999995232
p057-p106,random_associations,2,splat_yellow,splat_pink,0,1018
p057-p106,random_associations,2,splat_pink,splat_pink,1,2705.09999990463
p057-p106,random_associations,2,splat_red,splat_pink,0,1354.09999990463
p057-p106,random_associations,2,splat_grey,splat_grey,1,1038.59999990463
p057-p106,random_associations,2,splat_grey,splat_yellow,0,870.599999904633
p057-p106,random_associations,2,splat_yellow,splat_grey,0,1728.79999995232
p057-p106,random_associations,2,splat_red,splat_pink,0,957.70000004768394
p057-p106,random_associations,2,splat_pink,splat_pink,1,1153.29999995232
p057-p106,random_associations,2,splat_red,splat_pink,0,1452.29999995232
p057-p106,random_associations,2,splat_pink,splat_pink,1,2126.39999985695
p057-p106,random_associations,2,splat_yellow,splat_grey,0,2610.70000004768
p057-p106,random_associations,2,splat_grey,splat_pink,0,815.29999995231606
p057-p106,random_associations,3,hexagon_pink,hexagon_grey,0,1371.39999985695
p057-p106,random_associations,3,circle_red,circle_grey,0,3546.89999985695
p057-p106,random_associations,3,square_grey,square_pink,0,1668
p057-p106,random_associations,3,square_yellow,square_pink,0,1164.89999985695
p057-p106,random_associations,3,hexagon_grey,hexagon_pink,0,1275.5
p057-p106,random_associations,3,hexagon_pink,hexagon_red,0,1367.39999985695
p057-p106,random_associations,3,square_red,square_yellow,0,1618
p057-p106,random_associations,3,cross_yellow,cross_grey,0,1480.40000009537
p057-p106,random_associations,3,cross_pink,cross_red,0,2018.79999995232
p057-p106,random_associations,3,cross_red,cross_yellow,0,3350.79999995232
p057-p106,random_associations,3,hexagon_yellow,hexagon_grey,0,2767.5
p057-p106,random_associations,3,hexagon_grey,hexagon_red,0,2300.30000019073
p057-p106,random_associations,3,hexagon_grey,hexagon_grey,1,1724.29999995232
p057-p106,random_associations,3,cross_pink,cross_grey,0,3483.10000014305
p057-p106,random_associations,3,square_yellow,square_yellow,1,1792.30000019073
p057-p106,random_associations,3,circle_red,circle_yellow,0,1845
p058-p117,fixed_associations,2,splat_pink,splat_yellow,0,11853.0999999978
p058-p117,fixed_associations,2,splat_yellow,splat_grey,0,3401.80000000075
p058-p117,fixed_associations,2,splat_grey,splat_yellow,0,3413.60000000149
p058-p117,fixed_associations,2,splat_red,splat_red,1,1821.30000000075
p058-p117,fixed_associations,2,splat_pink,splat_pink,1,2999.09999999776
p058-p117,fixed_associations,2,splat_yellow,splat_yellow,1,3526.39999999851
p058-p117,fixed_associations,2,splat_red,splat_red,1,1607.09999999776
p058-p117,fixed_associations,2,splat_grey,splat_grey,1,1869
p058-p117,fixed_associations,2,splat_yellow,splat_yellow,1,1943.59999999776
p058-p117,fixed_associations,2,splat_pink,splat_pink,1,2856.30000000075
p058-p117,fixed_associations,2,splat_red,splat_red,1,1503.19999999925
p058-p117,fixed_associations,2,splat_grey,splat_grey,1,1320.19999999925
p058-p117,fixed_associations,2,splat_yellow,splat_yellow,1,1687.19999999925
p058-p117,fixed_associations,2,splat_red,splat_red,1,1373.89999999851
p058-p117,fixed_associations,2,splat_grey,splat_grey,1,1218
p058-p117,fixed_associations,2,splat_pink,splat_pink,1,1904.89999999851
p058-p117,fixed_associations,3,cross_grey,cross_grey,1,1728.39999999851
p058-p117,fixed_associations,3,circle_pink,circle_pink,1,2213.39999999851
p058-p117,fixed_associations,3,circle_yellow,circle_yellow,1,8874.5
p058-p117,fixed_associations,3,hexagon_red,hexagon_red,1,1488.19999999925
p058-p117,fixed_associations,3,circle_yellow,circle_yellow,1,5275.40000000224
p058-p117,fixed_associations,3,cross_grey,cross_grey,1,3508.5
p058-p117,fixed_associations,3,hexagon_red,hexagon_red,1,4619.19999999925
