participant_ID,trial_number,target_cxn,prime_cxn,verb_overlap,rt
HU0VMBRM,130,CM,RES,yes,2905
HU0VMBRM,130,CM,RES,yes,628
HU0VMBRM,136,RES,RES,no,770
HU0VMBRM,136,RES,RES,no,1548
HU0VMBRM,136,RES,RES,no,1049
HU0VMBRM,140,CM,CM,no,634
HU0VMBRM,140,CM,CM,no,1183
HU0VMBRM,140,CM,CM,no,996
HU0VMBRM,145,CM,RES,no,831
HU0VMBRM,145,CM,RES,no,589
HU0VMBRM,145,CM,RES,no,659
HU0VMBRM,150,CM,CM,yes,522
HU0VMBRM,150,CM,CM,yes,1007
HU0VMBRM,150,CM,CM,yes,675
HU0VMBRM,154,RES,RES,yes,732
HU0VMBRM,154,RES,RES,yes,986
HU0VMBRM,154,RES,RES,yes,928
HU0VMBRM,160,RES,CM,no,1477
HU0VMBRM,160,RES,CM,no,781
HU0VMBRM,160,RES,CM,no,643
XDQJF4V6,4,CM,RES,yes,755
XDQJF4V6,4,CM,RES,yes,940
XDQJF4V6,4,CM,RES,yes,704
XDQJF4V6,9,RES,CM,yes,655
XDQJF4V6,9,RES,CM,yes,919
XDQJF4V6,9,RES,CM,yes,801
XDQJF4V6,14,RES,CM,no,867
XDQJF4V6,14,RES,CM,no,532
XDQJF4V6,14,RES,CM,no,828
XDQJF4V6,18,CM,RES,no,1241
XDQJF4V6,18,CM,RES,no,1038
XDQJF4V6,18,CM,RES,no,639
XDQJF4V6,27,RES,RES,no,944
XDQJF4V6,27,RES,RES,no,735
XDQJF4V6,27,RES,RES,no,715
XDQJF4V6,32,CM,CM,yes,692
XDQJF4V6,32,CM,CM,yes,679
XDQJF4V6,32,CM,CM,yes,600
XDQJF4V6,38,RES,RES,yes,657
XDQJF4V6,38,RES,RES,yes,588
XDQJF4V6,38,RES,RES,yes,831
XDQJF4V6,43,RES,RES,no,980
XDQJF4V6,43,RES,RES,no,803
XDQJF4V6,43,RES,RES,no,658
XDQJF4V6,48,RES,CM,yes,845
XDQJF4V6,48,RES,CM,yes,705
XDQJF4V6,48,RES,CM,yes,774
XDQJF4V6,64,CM,RES,no,927
XDQJF4V6,64,CM,RES,no,629
XDQJF4V6,64,CM,RES,no,1081
XDQJF4V6,68,CM,CM,yes,861
XDQJF4V6,68,CM,CM,yes,585
XDQJF4V6,68,CM,CM,yes,682
XDQJF4V6,74,CM,RES,yes,731
XDQJF4V6,74,CM,RES,yes,877
XDQJF4V6,74,CM,RES,yes,796
XDQJF4V6,79,CM,CM,no,459
XDQJF4V6,79,CM,CM,no,722
XDQJF4V6,79,CM,CM,no,710
XDQJF4V6,85,CM,CM,no,654
XDQJF4V6,85,CM,CM,no,806
XDQJF4V6,85,CM,CM,no,921
XDQJF4V6,101,CM,RES,yes,707
XDQJF4V6,101,CM,RES,yes,819
XDQJF4V6,101,CM,RES,yes,812
XDQJF4V6,106,CM,CM,yes,838
XDQJF4V6,106,CM,CM,yes,962
XDQJF4V6,106,CM,CM,yes,522
XDQJF4V6,116,RES,RES,no,934
XDQJF4V6,116,RES,RES,no,791
XDQJF4V6,116,RES,RES,no,950
XDQJF4V6,121,RES,CM,yes,696
XDQJF4V6,121,RES,CM,yes,790
XDQJF4V6,121,RES,CM,yes,693
XDQJF4V6,126,RES,CM,yes,1199
XDQJF4V6,126,RES,CM,yes,804
XDQJF4V6,126,RES,CM,yes,876
XDQJF4V6,130,CM,RES,yes,599
XDQJF4V6,130,CM,RES,yes,947
XDQJF4V6,130,CM,RES,yes,496
XDQJF4V6,140,CM,CM,no,640
XDQJF4V6,140,CM,CM,no,841
XDQJF4V6,140,CM,CM,no,599
XDQJF4V6,145,CM,RES,no,644
XDQJF4V6,145,CM,RES,no,994
XDQJF4V6,145,CM,RES,no,484
XDQJF4V6,150,CM,CM,yes,900
XDQJF4V6,150,CM,CM,yes,1005
XDQJF4V6,150,CM,CM,yes,605
XDQJF4V6,154,RES,RES,yes,630
XDQJF4V6,154,RES,RES,yes,1226
XDQJF4V6,154,RES,RES,yes,657
XDQJF4V6,160,RES,CM,no,978
XDQJF4V6,160,RES,CM,no,548
XDQJF4V6,160,RES,CM,no,1151
MMWBER7O,4,CM,RES,yes,856
MMWBER7O,4,CM,RES,yes,864
MMWBER7O,4,CM,RES,yes,681
MMWBER7O,9,RES,CM,yes,912
MMWBER7O,9,RES,CM,yes,1439
MMWBER7O,9,RES,CM,yes,833
MMWBER7O,14,RES,CM,no,1047
MMWBER7O,14,RES,CM,no,959
MMWBER7O,14,RES,CM,no,816
MMWBER7O,18,CM,RES,no,1216
MMWBER7O,18,CM,RES,no,1307
MMWBER7O,18,CM,RES,no,781
MMWBER7O,27,RES,RES,no,1127
MMWBER7O,27,RES,RES,no,967
MMWBER7O,27,RES,RES,no,704
MMWBER7O,32,CM,CM,yes,816
MMWBER7O,32,CM,CM,yes,864
MMWBER7O,32,CM,CM,yes,752
MMWBER7O,38,RES,RES,yes,832
MMWBER7O,38,RES,RES,yes,800
MMWBER7O,38,RES,RES,yes,919
MMWBER7O,43,RES,RES,no,792
MMWBER7O,43,RES,RES,no,1205
MMWBER7O,43,RES,RES,no,752
MMWBER7O,48,RES,CM,yes,944
MMWBER7O,48,RES,CM,yes,944
MMWBER7O,48,RES,CM,yes,1112
MMWBER7O,58,RES,RES,yes,912
MMWBER7O,58,RES,RES,yes,880
MMWBER7O,58,RES,RES,yes,952
MMWBER7O,64,CM,RES,no,847
MMWBER7O,64,CM,RES,no,1312
MMWBER7O,64,CM,RES,no,1352
MMWBER7O,68,CM,CM,yes,809
MMWBER7O,68,CM,CM,yes,1144
MMWBER7O,68,CM,CM,yes,935
MMWBER7O,79,CM,CM,no,744
MMWBER7O,79,CM,CM,no,1168
MMWBER7O,79,CM,CM,no,840
MMWBER7O,85,CM,CM,no,824
MMWBER7O,85,CM,CM,no,768
MMWBER7O,85,CM,CM,no,785
MMWBER7O,89,CM,RES,no,991
MMWBER7O,89,CM,RES,no,911
MMWBER7O,89,CM,RES,no,1041
MMWBER7O,95,RES,CM,no,768
MMWBER7O,95,RES,CM,no,731
MMWBER7O,95,RES,CM,no,805
MMWBER7O,106,CM,CM,yes,945
MMWBER7O,106,CM,CM,yes,1135
MMWBER7O,106,CM,CM,yes,848
MMWBER7O,111,RES,RES,yes,816
MMWBER7O,111,RES,RES,yes,880
MMWBER7O,111,RES,RES,yes,809
MMWBER7O,121,RES,CM,yes,816
MMWBER7O,121,RES,CM,yes,768
MMWBER7O,121,RES,CM,yes,608
MMWBER7O,126,RES,CM,yes,1152
MMWBER7O,126,RES,CM,yes,672
MMWBER7O,126,RES,CM,yes,817
MMWBER7O,130,CM,RES,yes,728
MMWBER7O,130,CM,RES,yes,1432
MMWBER7O,130,CM,RES,yes,840
MMWBER7O,136,RES,RES,no,850
MMWBER7O,136,RES,RES,no,744
MMWBER7O,136,RES,RES,no,888
MMWBER7O,140,CM,CM,no,699
MMWBER7O,140,CM,CM,no,1017
MMWBER7O,140,CM,CM,no,991
MMWBER7O,145,CM,RES,no,903
MMWBER7O,145,CM,RES,no,656
MMWBER7O,145,CM,RES,no,792
MMWBER7O,150,CM,CM,yes,784
MMWBER7O,150,CM,CM,yes,687
MMWBER7O,150,CM,CM,yes,713
MMWBER7O,154,RES,RES,yes,815
MMWBER7O,154,RES,RES,yes,896
MMWBER7O,154,RES,RES,yes,671
MMWBER7O,160,RES,CM,no,808
MMWBER7O,160,RES,CM,no,696
MMWBER7O,160,RES,CM,no,816
1DA38W50,4,CM,RES,yes,963
1DA38W50,4,CM,RES,yes,1800
1DA38W50,4,CM,RES,yes,825
1DA38W50,9,RES,CM,yes,750
1DA38W50,9,RES,CM,yes,674
1DA38W50,9,RES,CM,yes,763
1DA38W50,18,CM,RES,no,1313
1DA38W50,18,CM,RES,no,2425
1DA38W50,18,CM,RES,no,625
1DA38W50,23,CM,CM,no,951
1DA38W50,23,CM,CM,no,888
1DA38W50,23,CM,CM,no,650
1DA38W50,32,CM,CM,yes,788
1DA38W50,32,CM,CM,yes,675
1DA38W50,32,CM,CM,yes,812
1DA38W50,38,RES,RES,yes,775
1DA38W50,38,RES,RES,yes,713
1DA38W50,38,RES,RES,yes,662
1DA38W50,48,RES,CM,yes,1025
1DA38W50,48,RES,CM,yes,912
1DA38W50,48,RES,CM,yes,1688
1DA38W50,58,RES,RES,yes,693
1DA38W50,58,RES,RES,yes,849
1DA38W50,58,RES,RES,yes,713
1DA38W50,64,CM,RES,no,813
1DA38W50,64,CM,RES,no,800
1DA38W50,64,CM,RES,no,938
1DA38W50,68,CM,CM,yes,762
1DA38W50,68,CM,CM,yes,776
1DA38W50,68,CM,CM,yes,725
1DA38W50,79,CM,CM,no,988
1DA38W50,79,CM,CM,no,762
1DA38W50,79,CM,CM,no,938
1DA38W50,85,CM,CM,no,812
1DA38W50,85,CM,CM,no,1387
1DA38W50,85,CM,CM,no,850
1DA38W50,95,RES,CM,no,986
1DA38W50,95,RES,CM,no,574
1DA38W50,95,RES,CM,no,913
1DA38W50,101,CM,RES,yes,638
1DA38W50,101,CM,RES,yes,1074
1DA38W50,101,CM,RES,yes,863
1DA38W50,106,CM,CM,yes,1039
1DA38W50,106,CM,CM,yes,588
1DA38W50,106,CM,CM,yes,712
1DA38W50,116,RES,RES,no,626
1DA38W50,116,RES,RES,no,1088
1DA38W50,116,RES,RES,no,875
1DA38W50,130,CM,RES,yes,1150
1DA38W50,130,CM,RES,yes,1100
1DA38W50,130,CM,RES,yes,688
1DA38W50,136,RES,RES,no,737
1DA38W50,136,RES,RES,no,1000
1DA38W50,136,RES,RES,no,963
1DA38W50,140,CM,CM,no,925
1DA38W50,140,CM,CM,no,708
1DA38W50,140,CM,CM,no,905
1DA38W50,145,CM,RES,no,875
1DA38W50,145,CM,RES,no,801
1DA38W50,145,CM,RES,no,699
1DA38W50,150,CM,CM,yes,788
1DA38W50,150,CM,CM,yes,750
1DA38W50,150,CM,CM,yes,763
1DA38W50,154,RES,RES,yes,1088
1DA38W50,154,RES,RES,yes,1175
1DA38W50,154,RES,RES,yes,826
1DA38W50,160,RES,CM,no,712
1DA38W50,160,RES,CM,no,675
1DA38W50,160,RES,CM,no,950
ZRUFI4LG,4,CM,RES,yes,1458
ZRUFI4LG,4,CM,RES,yes,1901
ZRUFI4LG,4,CM,RES,yes,709
ZRUFI4LG,9,RES,CM,yes,998
ZRUFI4LG,9,RES,CM,yes,1318
ZRUFI4LG,9,RES,CM,yes,1517
ZRUFI4LG,14,RES,CM,no,864
ZRUFI4LG,14,RES,CM,no,640
ZRUFI4LG,14,RES,CM,no,943
ZRUFI4LG,18,CM,RES,no,858
ZRUFI4LG,18,CM,RES,no,515
ZRUFI4LG,18,CM,RES,no,1816
ZRUFI4LG,23,CM,CM,no,1387
ZRUFI4LG,23,CM,CM,no,747
ZRUFI4LG,23,CM,CM,no,594
ZRUFI4LG,32,CM,CM,yes,730
ZRUFI4LG,32,CM,CM,yes,1113
ZRUFI4LG,32,CM,CM,yes,889
ZRUFI4LG,38,RES,RES,yes,909
ZRUFI4LG,38,RES,RES,yes,1956
ZRUFI4LG,38,RES,RES,yes,996
ZRUFI4LG,43,RES,RES,no,918
ZRUFI4LG,43,RES,RES,no,952
ZRUFI4LG,43,RES,RES,no,819
ZRUFI4LG,48,RES,CM,yes,990
ZRUFI4LG,48,RES,CM,yes,844
ZRUFI4LG,48,RES,CM,yes,2116
ZRUFI4LG,58,RES,RES,yes,703
ZRUFI4LG,58,RES,RES,yes,685
ZRUFI4LG,58,RES,RES,yes,1602
ZRUFI4LG,64,CM,RES,no,915
ZRUFI4LG,64,CM,RES,no,717
ZRUFI4LG,64,CM,RES,no,1044
ZRUFI4LG,68,CM,CM,yes,1128
ZRUFI4LG,68,CM,CM,yes,1502
ZRUFI4LG,68,CM,CM,yes,584
ZRUFI4LG,74,CM,RES,yes,745
ZRUFI4LG,74,CM,RES,yes,788
ZRUFI4LG,74,CM,RES,yes,999
ZRUFI4LG,79,CM,CM,no,1028
ZRUFI4LG,79,CM,CM,no,784
ZRUFI4LG,79,CM,CM,no,749
ZRUFI4LG,85,CM,CM,no,2172
ZRUFI4LG,85,CM,CM,no,701
ZRUFI4LG,85,CM,CM,no,535
ZRUFI4LG,89,CM,RES,no,1202
ZRUFI4LG,89,CM,RES,no,865
ZRUFI4LG,89,CM,RES,no,1202
ZRUFI4LG,95,RES,CM,no,914
ZRUFI4LG,95,RES,CM,no,640
ZRUFI4LG,95,RES,CM,no,733
ZRUFI4LG,106,CM,CM,yes,753
ZRUFI4LG,106,CM,CM,yes,873
ZRUFI4LG,106,CM,CM,yes,624
ZRUFI4LG,111,RES,RES,yes,784
ZRUFI4LG,111,RES,RES,yes,821
ZRUFI4LG,111,RES,RES,yes,862
ZRUFI4LG,116,RES,RES,no,571
ZRUFI4LG,116,RES,RES,no,898
ZRUFI4LG,116,RES,RES,no,744
ZRUFI4LG,121,RES,CM,yes,705
ZRUFI4LG,121,RES,CM,yes,664
ZRUFI4LG,121,RES,CM,yes,689
ZRUFI4LG,130,CM,RES,yes,966
ZRUFI4LG,130,CM,RES,yes,1083
ZRUFI4LG,130,CM,RES,yes,515
ZRUFI4LG,136,RES,RES,no,769
ZRUFI4LG,136,RES,RES,no,784
ZRUFI4LG,136,RES,RES,no,629
ZRUFI4LG,140,CM,CM,no,1048
ZRUFI4LG,140,CM,CM,no,1592
ZRUFI4LG,140,CM,CM,no,568
ZRUFI4LG,145,CM,RES,no,534
ZRUFI4LG,145,CM,RES,no,719
ZRUFI4LG,145,CM,RES,no,470
ZRUFI4LG,150,CM,CM,yes,599
ZRUFI4LG,150,CM,CM,yes,865
ZRUFI4LG,150,CM,CM,yes,609
ZRUFI4LG,154,RES,RES,yes,1619
ZRUFI4LG,154,RES,RES,yes,1503
ZRUFI4LG,154,RES,RES,yes,852
ZRUFI4LG,160,RES,CM,no,1127
ZRUFI4LG,160,RES,CM,no,1130
ZRUFI4LG,160,RES,CM,no,1094
A63A1SFC,4,CM,RES,yes,816
A63A1SFC,4,CM,RES,yes,807
A63A1SFC,4,CM,RES,yes,401
A63A1SFC,9,RES,CM,yes,576
A63A1SFC,9,RES,CM,yes,847
A63A1SFC,9,RES,CM,yes,672
A63A1SFC,27,RES,RES,no,760
A63A1SFC,27,RES,RES,no,1152
A63A1SFC,27,RES,RES,no,577
A63A1SFC,32,CM,CM,yes,752
A63A1SFC,32,CM,CM,yes,712
A63A1SFC,32,CM,CM,yes,695
A63A1SFC,38,RES,RES,yes,618
A63A1SFC,38,RES,RES,yes,646
A63A1SFC,38,RES,RES,yes,802
A63A1SFC,43,RES,RES,no,593
A63A1SFC,43,RES,RES,no,656
A63A1SFC,43,RES,RES,no,519
A63A1SFC,48,RES,CM,yes,1169
A63A1SFC,48,RES,CM,yes,727
A63A1SFC,48,RES,CM,yes,751
A63A1SFC,58,RES,RES,yes,664
A63A1SFC,58,RES,RES,yes,600
A63A1SFC,58,RES,RES,yes,624
A63A1SFC,64,CM,RES,no,785
A63A1SFC,64,CM,RES,no,695
A63A1SFC,64,CM,RES,no,730
A63A1SFC,79,CM,CM,no,662
A63A1SFC,79,CM,CM,no,752
A63A1SFC,79,CM,CM,no,506
A63A1SFC,85,CM,CM,no,672
A63A1SFC,85,CM,CM,no,656
A63A1SFC,85,CM,CM,no,400
A63A1SFC,89,CM,RES,no,558
A63A1SFC,89,CM,RES,no,711
A63A1SFC,89,CM,RES,no,714
A63A1SFC,101,CM,RES,yes,1015
A63A1SFC,101,CM,RES,yes,774
A63A1SFC,101,CM,RES,yes,624
A63A1SFC,106,CM,CM,yes,576
A63A1SFC,106,CM,CM,yes,521
A63A1SFC,106,CM,CM,yes,681
A63A1SFC,111,RES,RES,yes,817
A63A1SFC,111,RES,RES,yes,793
A63A1SFC,111,RES,RES,yes,544
A63A1SFC,116,RES,RES,no,599
A63A1SFC,116,RES,RES,no,1143
A63A1SFC,116,RES,RES,no,944
A63A1SFC,130,CM,RES,yes,646
A63A1SFC,130,CM,RES,yes,1040
A63A1SFC,130,CM,RES,yes,560
A63A1SFC,136,RES,RES,no,552
A63A1SFC,136,RES,RES,no,904
A63A1SFC,136,RES,RES,no,563
A63A1SFC,140,CM,CM,no,617
A63A1SFC,140,CM,CM,no,823
A63A1SFC,140,CM,CM,no,665
A63A1SFC,145,CM,RES,no,612
A63A1SFC,145,CM,RES,no,512
A63A1SFC,145,CM,RES,no,512
A63A1SFC,150,CM,CM,yes,719
A63A1SFC,150,CM,CM,yes,632
A63A1SFC,150,CM,CM,yes,624
A63A1SFC,154,RES,RES,yes,784
A63A1SFC,154,RES,RES,yes,655
A63A1SFC,154,RES,RES,yes,840
74EW95EB,4,CM,RES,yes,1341
74EW95EB,4,CM,RES,yes,1122
74EW95EB,4,CM,RES,yes,743
74EW95EB,9,RES,CM,yes,861
74EW95EB,9,RES,CM,yes,677
74EW95EB,9,RES,CM,yes,2105
74EW95EB,14,RES,CM,no,1390
74EW95EB,14,RES,CM,no,816
74EW95EB,14,RES,CM,no,943
74EW95EB,18,CM,RES,no,835
74EW95EB,18,CM,RES,no,756
74EW95EB,18,CM,RES,no,700
74EW95EB,23,CM,CM,no,1937
74EW95EB,23,CM,CM,no,919
74EW95EB,23,CM,CM,no,617
74EW95EB,27,RES,RES,no,1015
74EW95EB,27,RES,RES,no,701
74EW95EB,27,RES,RES,no,852
74EW95EB,32,CM,CM,yes,1438
74EW95EB,32,CM,CM,yes,678
74EW95EB,32,CM,CM,yes,861
74EW95EB,38,RES,RES,yes,931
74EW95EB,38,RES,RES,yes,769
74EW95EB,38,RES,RES,yes,954
74EW95EB,43,RES,RES,no,737
74EW95EB,43,RES,RES,no,1131
74EW95EB,43,RES,RES,no,564
74EW95EB,48,RES,CM,yes,900
74EW95EB,48,RES,CM,yes,890
74EW95EB,48,RES,CM,yes,881
74EW95EB,64,CM,RES,no,656
74EW95EB,64,CM,RES,no,755
74EW95EB,64,CM,RES,no,828
74EW95EB,68,CM,CM,yes,712
74EW95EB,68,CM,CM,yes,1813
74EW95EB,68,CM,CM,yes,624
74EW95EB,74,CM,RES,yes,640
74EW95EB,74,CM,RES,yes,725
74EW95EB,74,CM,RES,yes,733
74EW95EB,79,CM,CM,no,1417
74EW95EB,79,CM,CM,no,823
74EW95EB,79,CM,CM,no,1172
74EW95EB,85,CM,CM,no,959
74EW95EB,85,CM,CM,no,891
74EW95EB,85,CM,CM,no,562
74EW95EB,89,CM,RES,no,832
74EW95EB,89,CM,RES,no,791
74EW95EB,89,CM,RES,no,634
74EW95EB,95,RES,CM,no,879
74EW95EB,95,RES,CM,no,770
74EW95EB,95,RES,CM,no,752
74EW95EB,101,CM,RES,yes,734
74EW95EB,101,CM,RES,yes,1308
74EW95EB,101,CM,RES,yes,749
74EW95EB,106,CM,CM,yes,869
74EW95EB,106,CM,CM,yes,730
74EW95EB,106,CM,CM,yes,733
74EW95EB,111,RES,RES,yes,875
74EW95EB,111,RES,RES,yes,820
74EW95EB,111,RES,RES,yes,715
74EW95EB,116,RES,RES,no,711
74EW95EB,116,RES,RES,no,569
74EW95EB,116,RES,RES,no,829
74EW95EB,121,RES,CM,yes,661
74EW95EB,121,RES,CM,yes,819
74EW95EB,121,RES,CM,yes,863
74EW95EB,130,CM,RES,yes,927
74EW95EB,130,CM,RES,yes,957
74EW95EB,130,CM,RES,yes,682
74EW95EB,136,RES,RES,no,924
74EW95EB,136,RES,RES,no,843
74EW95EB,136,RES,RES,no,584
74EW95EB,145,CM,RES,no,908
74EW95EB,145,CM,RES,no,690
74EW95EB,145,CM,RES,no,675
74EW95EB,150,CM,CM,yes,995
74EW95EB,150,CM,CM,yes,1114
74EW95EB,150,CM,CM,yes,867
74EW95EB,154,RES,RES,yes,766
74EW95EB,154,RES,RES,yes,817
74EW95EB,154,RES,RES,yes,1021
74EW95EB,160,RES,CM,no,769
74EW95EB,160,RES,CM,no,596
74EW95EB,160,RES,CM,no,690
X70XFZNJ,4,CM,RES,yes,676
X70XFZNJ,4,CM,RES,yes,1043
X70XFZNJ,4,CM,RES,yes,773
X70XFZNJ,9,RES,CM,yes,828
X70XFZNJ,9,RES,CM,yes,1038
X70XFZNJ,9,RES,CM,yes,1066
X70XFZNJ,14,RES,CM,no,1042
X70XFZNJ,14,RES,CM,no,1671
X70XFZNJ,14,RES,CM,no,1003
X70XFZNJ,23,CM,CM,no,973
X70XFZNJ,23,CM,CM,no,922
X70XFZNJ,23,CM,CM,no,825
X70XFZNJ,32,CM,CM,yes,925
X70XFZNJ,32,CM,CM,yes,1106
X70XFZNJ,32,CM,CM,yes,654
X70XFZNJ,48,RES,CM,yes,789
X70XFZNJ,48,RES,CM,yes,1002
X70XFZNJ,48,RES,CM,yes,1388
X70XFZNJ,58,RES,RES,yes,821
X70XFZNJ,58,RES,RES,yes,735
X70XFZNJ,58,RES,RES,yes,1029
X70XFZNJ,68,CM,CM,yes,1584
X70XFZNJ,68,CM,CM,yes,1344
X70XFZNJ,68,CM,CM,yes,543
X70XFZNJ,74,CM,RES,yes,829
X70XFZNJ,74,CM,RES,yes,1033
X70XFZNJ,74,CM,RES,yes,1053
X70XFZNJ,79,CM,CM,no,1477
X70XFZNJ,79,CM,CM,no,898
X70XFZNJ,79,CM,CM,no,1180
X70XFZNJ,85,CM,CM,no,756
X70XFZNJ,85,CM,CM,no,707
X70XFZNJ,85,CM,CM,no,551
X70XFZNJ,89,CM,RES,no,850
X70XFZNJ,89,CM,RES,no,919
X70XFZNJ,89,CM,RES,no,592
X70XFZNJ,95,RES,CM,no,735
X70XFZNJ,95,RES,CM,no,1020
X70XFZNJ,95,RES,CM,no,871
X70XFZNJ,101,CM,RES,yes,735
X70XFZNJ,101,CM,RES,yes,604
X70XFZNJ,101,CM,RES,yes,481
X70XFZNJ,111,RES,RES,yes,858
X70XFZNJ,111,RES,RES,yes,1095
X70XFZNJ,111,RES,RES,yes,801
X70XFZNJ,116,RES,RES,no,927
X70XFZNJ,116,RES,RES,no,1811
X70XFZNJ,126,RES,CM,yes,691
X70XFZNJ,126,RES,CM,yes,1099
X70XFZNJ,126,RES,CM,yes,756
X70XFZNJ,130,CM,RES,yes,695
X70XFZNJ,130,CM,RES,yes,829
X70XFZNJ,130,CM,RES,yes,445
X70XFZNJ,136,RES,RES,no,1179
X70XFZNJ,136,RES,RES,no,1122
X70XFZNJ,136,RES,RES,no,662
X70XFZNJ,140,CM,CM,no,706
X70XFZNJ,140,CM,CM,no,808
X70XFZNJ,140,CM,CM,no,831
X70XFZNJ,145,CM,RES,no,747
X70XFZNJ,145,CM,RES,no,851
X70XFZNJ,145,CM,RES,no,512
X70XFZNJ,150,CM,CM,yes,1096
X70XFZNJ,150,CM,CM,yes,830
X70XFZNJ,150,CM,CM,yes,615
X70XFZNJ,154,RES,RES,yes,646
X70XFZNJ,154,RES,RES,yes,940
X70XFZNJ,154,RES,RES,yes,1308
YF7P1IV7,4,CM,RES,yes,738
YF7P1IV7,4,CM,RES,yes,944
YF7P1IV7,4,CM,RES,yes,943
YF7P1IV7,9,RES,CM,yes,959
YF7P1IV7,9,RES,CM,yes,655
YF7P1IV7,9,RES,CM,yes,1040
YF7P1IV7,14,RES,CM,no,1088
YF7P1IV7,14,RES,CM,no,575
YF7P1IV7,14,RES,CM,no,944
YF7P1IV7,18,CM,RES,no,1080
YF7P1IV7,18,CM,RES,no,1169
YF7P1IV7,18,CM,RES,no,1055
YF7P1IV7,23,CM,CM,no,759
YF7P1IV7,23,CM,CM,no,680
YF7P1IV7,23,CM,CM,no,680
YF7P1IV7,27,RES,RES,no,848
YF7P1IV7,27,RES,RES,no,889
YF7P1IV7,27,RES,RES,no,913
YF7P1IV7,32,CM,CM,yes,672
YF7P1IV7,32,CM,CM,yes,632
YF7P1IV7,32,CM,CM,yes,744
YF7P1IV7,38,RES,RES,yes,600
YF7P1IV7,38,RES,RES,yes,584
YF7P1IV7,38,RES,RES,yes,784
YF7P1IV7,43,RES,RES,no,656
YF7P1IV7,43,RES,RES,no,848
YF7P1IV7,43,RES,RES,no,664
YF7P1IV7,53,RES,CM,no,735
YF7P1IV7,53,RES,CM,no,984
YF7P1IV7,53,RES,CM,no,1017
YF7P1IV7,58,RES,RES,yes,864
YF7P1IV7,58,RES,RES,yes,693
YF7P1IV7,58,RES,RES,yes,1120
YF7P1IV7,64,CM,RES,no,1255
YF7P1IV7,64,CM,RES,no,1296
YF7P1IV7,64,CM,RES,no,759
YF7P1IV7,68,CM,CM,yes,1020
YF7P1IV7,68,CM,CM,yes,1103
YF7P1IV7,68,CM,CM,yes,537
YF7P1IV7,74,CM,RES,yes,1129
YF7P1IV7,74,CM,RES,yes,766
YF7P1IV7,74,CM,RES,yes,703
YF7P1IV7,85,CM,CM,no,1480
YF7P1IV7,85,CM,CM,no,1002
YF7P1IV7,85,CM,CM,no,703
YF7P1IV7,89,CM,RES,no,1056
YF7P1IV7,89,CM,RES,no,791
YF7P1IV7,89,CM,RES,no,616
YF7P1IV7,95,RES,CM,no,865
YF7P1IV7,95,RES,CM,no,647
YF7P1IV7,95,RES,CM,no,1168
YF7P1IV7,101,CM,RES,yes,648
YF7P1IV7,101,CM,RES,yes,1343
YF7P1IV7,101,CM,RES,yes,576
YF7P1IV7,106,CM,CM,yes,863
YF7P1IV7,106,CM,CM,yes,895
YF7P1IV7,106,CM,CM,yes,593
YF7P1IV7,111,RES,RES,yes,751
YF7P1IV7,111,RES,RES,yes,762
YF7P1IV7,111,RES,RES,yes,1006
YF7P1IV7,126,RES,CM,yes,712
YF7P1IV7,126,RES,CM,yes,657
YF7P1IV7,126,RES,CM,yes,726
YF7P1IV7,130,CM,RES,yes,807
YF7P1IV7,130,CM,RES,yes,792
YF7P1IV7,130,CM,RES,yes,968
YF7P1IV7,136,RES,RES,no,896
YF7P1IV7,136,RES,RES,no,727
YF7P1IV7,136,RES,RES,no,648
YF7P1IV7,140,CM,CM,no,840
YF7P1IV7,140,CM,CM,no,639
YF7P1IV7,140,CM,CM,no,744
YF7P1IV7,145,CM,RES,no,873
YF7P1IV7,145,CM,RES,no,872
YF7P1IV7,145,CM,RES,no,511
YF7P1IV7,154,RES,RES,yes,624
YF7P1IV7,154,RES,RES,yes,992
YF7P1IV7,154,RES,RES,yes,888
YF7P1IV7,160,RES,CM,no,944
YF7P1IV7,160,RES,CM,no,1384
YF7P1IV7,160,RES,CM,no,840
OUH8D2VI,4,CM,RES,yes,669
OUH8D2VI,4,CM,RES,yes,705
OUH8D2VI,4,CM,RES,yes,771
OUH8D2VI,9,RES,CM,yes,609
OUH8D2VI,9,RES,CM,yes,602
OUH8D2VI,9,RES,CM,yes,583
OUH8D2VI,18,CM,RES,no,729
OUH8D2VI,18,CM,RES,no,794
OUH8D2VI,18,CM,RES,no,898
OUH8D2VI,23,CM,CM,no,718
OUH8D2VI,23,CM,CM,no,683
OUH8D2VI,23,CM,CM,no,615
OUH8D2VI,38,RES,RES,yes,672
OUH8D2VI,38,RES,RES,yes,748
OUH8D2VI,38,RES,RES,yes,762
OUH8D2VI,48,RES,CM,yes,642
OUH8D2VI,48,RES,CM,yes,916
OUH8D2VI,48,RES,CM,yes,788
OUH8D2VI,53,RES,CM,no,729
OUH8D2VI,53,RES,CM,no,703
OUH8D2VI,53,RES,CM,no,618
OUH8D2VI,58,RES,RES,yes,445
OUH8D2VI,58,RES,RES,yes,649
OUH8D2VI,58,RES,RES,yes,626
OUH8D2VI,68,CM,CM,yes,899
OUH8D2VI,68,CM,CM,yes,790
OUH8D2VI,68,CM,CM,yes,546
OUH8D2VI,74,CM,RES,yes,752
OUH8D2VI,74,CM,RES,yes,666
OUH8D2VI,74,CM,RES,yes,560
OUH8D2VI,85,CM,CM,no,652
